,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,GROUP,SUBJECT,PHASE,TRIAL,TARGET,ROT,DIR,HA_INIT,HA_MID,HA_END,SIG_MP,TRIAL_ABS
1003,1003,1003,1203,0,5,Adaptation,84,0,-35,CCW,21.07571892,19.20115137,30.21027154,3,94
1004,1004,1004,1204,0,5,Adaptation,85,0,-31,CCW,16.53326245,14.65054254,29.246182,2,95
1005,1005,1005,1205,0,5,Adaptation,86,0,-30,CCW,18.2984628,16.44460698,25.21672575,1,96
1006,1006,1006,1206,0,5,Adaptation,87,0,-29,CCW,11.61505847,9.739487269,24.8389173,2,97
1007,1007,1007,1207,0,5,Adaptation,88,0,-42,CCW,12.78537732,10.80088726,31.45520998,3,98
1008,1008,1008,1208,0,5,Adaptation,89,0,-27,CCW,16.74154064,14.90303202,19.24128781,4,99
1009,1009,1009,1209,0,5,Adaptation,90,0,-29,CCW,13.86865666,11.64405015,25.56145795,1,100
1010,1010,1010,1210,0,5,Adaptation,91,0,-32,CCW,12.15237871,10.0784506,20.08809228,3,101
1011,1011,1011,1211,0,5,Adaptation,92,0,-35,CCW,15.93051275,14.13727729,29.16359168,1,102
1012,1012,1012,1212,0,5,Adaptation,93,0,-29,CCW,19.4059019,17.52135696,29.98270857,3,103
1013,1013,1013,1213,0,5,Adaptation,94,0,-34,CCW,15.13534639,13.14606558,27.42175554,3,104
1014,1014,1014,1214,0,5,Adaptation,95,0,-34,CCW,15.98773456,14.15902247,30.47099741,1,105
1015,1015,1015,1215,0,5,Adaptation,96,0,-31,CCW,22.98421152,21.03020097,31.96653556,1,106
1016,1016,1016,1216,0,5,Adaptation,97,0,-25,CCW,21.52363366,19.41453365,25.53051439,2,107
1017,1017,1017,1217,0,5,Adaptation,98,0,-33,CCW,14.70873978,12.72512781,29.22113372,1,108
1018,1018,1018,1218,0,5,Adaptation,99,0,-30,CCW,16.92202266,14.92874671,23.52535886,4,109
1019,1019,1019,1219,0,5,Adaptation,100,0,-36,CCW,10.7793331,8.879492346,26.56157804,3,110
1020,1020,1020,1220,0,5,Adaptation,101,0,-27,CCW,18.37713114,16.43269728,22.95101919,3,111
1021,1021,1021,1221,0,5,Adaptation,102,0,-30,CCW,17.29217402,15.42732965,28.73983418,2,112
1022,1022,1022,1222,0,5,Adaptation,103,0,-28,CCW,18.12403757,16.08761644,26.47546242,3,113
1023,1023,1023,1223,0,5,Adaptation,104,0,-23,CCW,20.82599245,18.87121321,22.39989758,2,114
1024,1024,1024,1224,0,5,Adaptation,105,0,-26,CCW,18.75019131,16.67185471,23.20077664,1,115
1025,1025,1025,1225,0,5,Adaptation,106,0,-22,CCW,13.34435664,11.22063298,15.75299873,2,116
1026,1026,1026,1226,0,5,Adaptation,107,0,-37,CCW,12.8166911,10.70897128,23.70499643,3,117
1027,1027,1027,1227,0,5,Adaptation,108,0,-31,CCW,17.82284468,15.82632879,23.31202665,3,118
1028,1028,1028,1228,0,5,Adaptation,109,0,-32,CCW,15.63076181,13.68116054,25.08772348,1,119
1029,1029,1029,1229,0,5,Adaptation,110,0,-31,CCW,14.81172025,12.93412215,24.83616887,3,120
1030,1030,1030,1230,0,5,Adaptation,111,0,-34,CCW,11.27332168,9.261470772,24.07036199,1,121
1031,1031,1031,1231,0,5,Adaptation,112,0,-36,CCW,15.4715659,13.37561855,29.54529534,4,122
1032,1032,1032,1232,0,5,Adaptation,113,0,-28,CCW,19.8860494,17.92014244,27.89567006,3,123
1033,1033,1033,1233,0,5,Adaptation,114,0,-26,CCW,15.78574826,13.80308009,20.46375552,1,124
1034,1034,1034,1234,0,5,Adaptation,115,0,-34,CCW,17.61525922,15.55362917,24.92943124,2,125
1035,1035,1035,1235,0,5,Adaptation,116,0,-39,CCW,15.91845561,13.83206367,29.66197776,2,126
1036,1036,1036,1236,0,5,Adaptation,117,0,-29,CCW,18.33873887,16.48043029,23.58625673,3,127
1037,1037,1037,1237,0,5,Adaptation,118,0,-27,CCW,17.38506804,15.36507284,25.14699481,4,128
1038,1038,1038,1238,0,5,Adaptation,119,0,-31,CCW,21.17831849,19.1587358,27.16342603,4,129
1039,1039,1039,1239,0,5,Adaptation,120,0,-26,CCW,14.87353954,12.88865278,25.98801866,4,130
1040,1040,1040,1240,0,5,Adaptation,121,0,-27,CCW,18.89054111,16.80126269,25.78105928,3,131
1041,1041,1041,1241,0,5,Adaptation,122,0,-33,CCW,18.3453857,16.38180472,30.1567107,2,132
1042,1042,1042,1242,0,5,Adaptation,123,0,-29,CCW,13.1590667,11.24168557,23.49754059,4,133
1043,1043,1043,1243,0,5,Adaptation,124,0,-32,CCW,18.87742109,16.84981996,25.82645174,3,134
1044,1044,1044,1244,0,5,Adaptation,125,0,-28,CCW,15.15724207,13.11126234,21.10804789,4,135
1045,1045,1045,1245,0,5,Adaptation,126,0,-32,CCW,14.39825815,12.42000882,25.52221453,3,136
1046,1046,1046,1246,0,5,Adaptation,127,0,-31,CCW,17.91315499,15.83354269,24.30250051,1,137
1047,1047,1047,1247,0,5,Adaptation,128,0,-32,CCW,21.40766824,19.5594705,28.7917674,4,138
1048,1048,1048,1248,0,5,Adaptation,129,0,-35,CCW,19.58790456,17.69539626,29.63945573,1,139
1049,1049,1049,1249,0,5,Adaptation,130,0,-34,CCW,22.39452349,20.70174006,31.33328618,3,140
1050,1050,1050,1250,0,5,Adaptation,131,0,-24,CCW,17.14860697,15.09646625,22.55949532,3,141
1051,1051,1051,1251,0,5,Adaptation,132,0,-37,CCW,18.35145396,16.45055632,24.28995317,3,142
1052,1052,1052,1252,0,5,Adaptation,133,0,-25,CCW,19.77622976,17.80154233,20.28837838,3,143
1053,1053,1053,1253,0,5,Adaptation,134,0,-23,CCW,20.83544194,18.73451541,21.95442234,4,144
1054,1054,1054,1254,0,5,Adaptation,135,0,-34,CCW,16.57638277,14.57128156,23.54707771,4,145
1055,1055,1055,1255,0,5,Adaptation,136,0,-27,CCW,17.34772532,15.3917686,19.60542537,1,146
1056,1056,1056,1256,0,5,Adaptation,137,0,-22,CCW,18.24367169,16.32851863,17.19410876,1,147
1057,1057,1057,1257,0,5,Adaptation,138,0,-30,CCW,18.38181569,16.40585277,30.00539427,1,148
1058,1058,1058,1258,0,5,Adaptation,139,0,-37,CCW,19.45233407,17.39204113,35.69897831,4,149
1059,1059,1059,1259,0,5,Adaptation,140,0,-34,CCW,19.74043285,17.89205822,28.04977529,1,150
1060,1060,1060,1260,0,5,Adaptation,141,0,-33,CCW,17.64592964,15.65276449,27.42442818,4,151
1061,1061,1061,1261,0,5,Adaptation,142,0,-26,CCW,19.2956605,17.21742121,25.48223844,2,152
1062,1062,1062,1262,0,5,Adaptation,143,0,-27,CCW,21.14875833,19.29083092,27.83407183,4,153
1063,1063,1063,1263,0,5,Adaptation,144,0,-34,CCW,15.48521443,13.41827792,29.67709092,3,154
1064,1064,1064,1264,0,5,Adaptation,145,0,-35,CCW,17.38729255,15.31896889,35.84426269,4,155
1065,1065,1065,1265,0,5,Adaptation,146,0,-34,CCW,12.3332842,10.42149782,26.4036346,1,156
1066,1066,1066,1266,0,5,Adaptation,147,0,-32,CCW,22.39552921,20.54598009,28.42701549,2,157
1067,1067,1067,1267,0,5,Adaptation,148,0,-26,CCW,21.6876796,19.64436566,30.34708715,4,158
1068,1068,1068,1268,0,5,Adaptation,149,0,-29,CCW,17.60464223,15.52381666,24.26903068,2,159
1069,1069,1069,1269,0,5,Adaptation,150,0,-35,CCW,17.64915755,15.59126375,30.45925202,3,160
1070,1070,1070,1270,0,5,Adaptation,151,0,-36,CCW,24.98436129,22.90807638,37.29819088,3,161
1071,1071,1071,1271,0,5,Adaptation,152,0,-32,CCW,19.61610725,17.73431995,30.08338311,4,162
1072,1072,1072,1272,0,5,Adaptation,153,0,-30,CCW,14.72627582,12.66789105,24.49001047,1,163
1073,1073,1073,1273,0,5,Adaptation,154,0,-31,CCW,22.52756307,20.58556404,28.38139703,1,164
1074,1074,1074,1274,0,5,Adaptation,155,0,-28,CCW,20.34177176,18.39790848,22.83238628,1,165
1075,1075,1075,1275,0,5,Adaptation,156,0,-33,CCW,22.58747946,20.74306911,28.33175925,3,166
1076,1076,1076,1276,0,5,Adaptation,157,0,-31,CCW,22.84275736,20.73273651,27.51032068,2,167
1077,1077,1077,1277,0,5,Adaptation,158,0,-32,CCW,12.79809878,10.78059295,26.36369141,2,168
1078,1078,1078,1278,0,5,Adaptation,159,0,-29,CCW,18.60744082,16.50707969,23.46527693,4,169
1079,1079,1079,1279,0,5,Adaptation,160,0,-31,CCW,25.91232991,23.76122909,27.85405013,1,170
1080,1080,1080,1280,0,5,Adaptation,161,0,-28,CCW,19.44495847,17.55868237,27.70753836,1,171
1081,1081,1081,1281,0,5,Adaptation,162,0,-36,CCW,17.87340677,15.80910493,31.12454775,4,172
1082,1082,1082,1282,0,5,Adaptation,163,0,-29,CCW,19.64492416,17.64620016,25.18688967,4,173
1083,1083,1083,1283,0,5,Adaptation,164,0,-33,CCW,23.06214751,20.97072154,31.50357222,3,174
1084,1084,1084,1284,0,5,Adaptation,165,0,-22,CCW,19.27031019,17.15954073,24.05066155,3,175
1085,1085,1085,1285,0,5,Adaptation,166,0,-34,CCW,23.84977918,21.76773203,36.85355656,4,176
1086,1086,1086,1286,0,5,Adaptation,167,0,-29,CCW,17.35431532,15.4360765,26.65366431,1,177
1087,1087,1087,1287,0,5,Adaptation,168,0,-33,CCW,15.99947192,14.01212044,28.74157959,2,178
1088,1088,1088,1288,0,5,Adaptation,169,0,-28,CCW,17.5961647,15.56975041,24.05251503,1,179
1089,1089,1089,1289,0,5,Adaptation,170,0,-33,CCW,18.1071615,15.79130869,27.79004992,4,180
1090,1090,1090,1290,0,5,Adaptation,171,0,-28,CCW,20.26282703,18.14016531,26.21095228,1,181
1091,1091,1091,1291,0,5,Adaptation,172,0,-28,CCW,25.03016879,22.79810526,29.06902898,4,182
1092,1092,1092,1292,0,5,Adaptation,173,0,-26,CCW,16.10951957,14.06806978,19.92365961,4,183
1093,1093,1093,1293,0,5,Adaptation,174,0,-24,CCW,14.72985542,12.70867226,15.80234155,3,184
1094,1094,1094,1294,0,5,Adaptation,175,0,-32,CCW,17.59420561,15.53288892,24.24098944,4,185
1095,1095,1095,1295,0,5,Adaptation,176,0,-34,CCW,15.28844232,13.34122002,28.55254932,3,186
1096,1096,1096,1296,0,5,Adaptation,177,0,-31,CCW,20.34087579,18.21671566,27.01037508,2,187
1097,1097,1097,1297,0,5,Adaptation,178,0,-27,CCW,19.65272061,17.66848368,26.2254318,4,188
1098,1098,1098,1298,0,5,Adaptation,179,0,-25,CCW,17.43732142,15.5746816,20.34099298,4,189
1099,1099,1099,1299,0,5,Adaptation,180,0,-26,CCW,21.5265526,19.43946878,24.41404368,1,190
1100,1100,1100,1300,0,6,Adaptation,1,0,-25,CCW,-3.371658178,-5.214804848,1.477661156,2,11
1101,1101,1101,1301,0,6,Adaptation,2,0,-34,CCW,1.660609537,-0.154965173,12.67167795,1,12
1102,1102,1102,1302,0,6,Adaptation,3,0,-38,CCW,4.228645829,2.199804848,19.34487667,2,13
1103,1103,1103,1303,0,6,Adaptation,4,0,-31,CCW,3.759001176,1.854092289,13.91972894,4,14
1104,1104,1104,1304,0,6,Adaptation,5,0,-30,CCW,5.268134667,3.359207876,11.74145504,4,15
1105,1105,1105,1305,0,6,Adaptation,6,0,-34,CCW,4.41865217,2.434847087,19.17672184,4,16
1106,1106,1106,1306,0,6,Adaptation,7,0,-23,CCW,4.508550695,2.557440872,8.693046506,1,17
1107,1107,1107,1307,0,6,Adaptation,8,0,-29,CCW,5.812946892,3.835225093,9.790536416,4,18
1108,1108,1108,1308,0,6,Adaptation,9,0,-22,CCW,7.013796187,4.986589537,4.993772051,1,19
1109,1109,1109,1309,0,6,Adaptation,10,0,-32,CCW,5.786053885,3.902906974,14.41177124,1,20
1110,1110,1110,1310,0,6,Adaptation,11,0,-30,CCW,7.87851487,6.000938301,17.27182308,2,21
1111,1111,1111,1311,0,6,Adaptation,12,0,-31,CCW,10.3443309,8.55427877,18.98274185,1,22
1112,1112,1112,1312,0,6,Adaptation,13,0,-28,CCW,2.273158462,0.312182725,14.3645827,2,23
1113,1113,1113,1313,0,6,Adaptation,14,0,-23,CCW,7.20565683,5.139228654,6.797373371,2,24
1114,1114,1114,1314,0,6,Adaptation,15,0,-34,CCW,9.028505183,7.098731584,20.2081452,2,25
1115,1115,1115,1315,0,6,Adaptation,16,0,-27,CCW,8.83403064,6.783897887,12.07015739,2,26
1116,1116,1116,1316,0,6,Adaptation,17,0,-31,CCW,14.37551665,12.32148528,17.57804092,2,27
1117,1117,1117,1317,0,6,Adaptation,18,0,-34,CCW,11.94101406,9.841938961,22.37129931,4,28
1118,1118,1118,1318,0,6,Adaptation,19,0,-32,CCW,11.23224993,9.133312118,20.35632124,4,29
1119,1119,1119,1319,0,6,Adaptation,20,0,-27,CCW,11.89704097,9.965925088,14.43077218,2,30
1120,1120,1120,1320,0,6,Adaptation,21,0,-29,CCW,7.232324842,5.318008603,14.24651667,1,31
1121,1121,1121,1321,0,6,Adaptation,22,0,-29,CCW,12.06399905,10.05916005,16.57497871,3,32
1122,1122,1122,1322,0,6,Adaptation,23,0,-34,CCW,9.576472501,7.642957841,21.82700995,2,33
1123,1123,1123,1323,0,6,Adaptation,24,0,-35,CCW,5.202146914,3.056872718,18.67070374,4,34
1124,1124,1124,1324,0,6,Adaptation,25,0,-26,CCW,4.839804578,2.701820003,13.05226443,2,35
1125,1125,1125,1325,0,6,Adaptation,26,0,-26,CCW,12.9697633,10.96024966,16.53503609,2,36
1126,1126,1126,1326,0,6,Adaptation,27,0,-31,CCW,9.283426525,7.326139231,17.37902261,2,37
1127,1127,1127,1327,0,6,Adaptation,28,0,-30,CCW,11.15282794,9.101747159,17.89785235,3,38
1128,1128,1128,1328,0,6,Adaptation,29,0,-31,CCW,10.43716126,8.502788622,17.97585505,4,39
1129,1129,1129,1329,0,6,Adaptation,30,0,-26,CCW,8.639881667,6.652383345,11.87492955,1,40
1130,1130,1130,1330,0,6,Adaptation,31,0,-25,CCW,10.15954783,8.2125945,11.80305824,2,41
1131,1131,1131,1331,0,6,Adaptation,32,0,-30,CCW,12.91158348,10.90102484,19.16236381,3,42
1132,1132,1132,1332,0,6,Adaptation,33,0,-35,CCW,5.727048258,3.614213217,18.21645235,2,43
1133,1133,1133,1333,0,6,Adaptation,34,0,-33,CCW,12.86167224,10.78742444,20.5790736,4,44
1134,1134,1134,1334,0,6,Adaptation,35,0,-30,CCW,9.641555267,7.527194952,12.38724271,2,45
1135,1135,1135,1335,0,6,Adaptation,36,0,-28,CCW,14.76410016,12.85557158,13.69770439,3,46
1136,1136,1136,1336,0,6,Adaptation,37,0,-25,CCW,12.22943216,10.21145199,16.75386052,2,47
1137,1137,1137,1337,0,6,Adaptation,38,0,-34,CCW,12.07102911,10.16936389,18.2157495,1,48
1138,1138,1138,1338,0,6,Adaptation,39,0,-33,CCW,9.928326361,7.889843504,19.56747746,4,49
1139,1139,1139,1339,0,6,Adaptation,40,0,-29,CCW,9.617364041,7.584794278,17.54533675,1,50
1140,1140,1140,1340,0,6,Adaptation,41,0,-32,CCW,15.92318238,13.79355134,23.28051137,1,51
1141,1141,1141,1341,0,6,Adaptation,42,0,-31,CCW,10.03401709,7.924094142,21.25733242,4,52
1142,1142,1142,1342,0,6,Adaptation,43,0,-34,CCW,15.85240418,13.78708188,27.63342582,3,53
1143,1143,1143,1343,0,6,Adaptation,44,0,-37,CCW,16.01388338,14.06439072,27.14299148,3,54
1144,1144,1144,1344,0,6,Adaptation,45,0,-23,CCW,13.47270876,11.52030814,15.5838112,2,55
1145,1145,1145,1345,0,6,Adaptation,46,0,-29,CCW,14.7093161,12.91447224,19.70606482,2,56
1146,1146,1146,1346,0,6,Adaptation,47,0,-30,CCW,12.32516791,10.36999836,17.74809957,2,57
1147,1147,1147,1347,0,6,Adaptation,48,0,-25,CCW,12.06409028,10.21920993,15.89432873,1,58
1148,1148,1148,1348,0,6,Adaptation,49,0,-29,CCW,17.15160823,15.05862565,19.82603939,2,59
1149,1149,1149,1349,0,6,Adaptation,50,0,-33,CCW,6.428723929,4.338529932,21.81212068,3,60
1150,1150,1150,1350,0,6,Adaptation,51,0,-27,CCW,12.6467696,10.63294086,18.63775225,3,61
1151,1151,1151,1351,0,6,Adaptation,52,0,-22,CCW,13.23429484,11.27213562,14.3924223,3,62
1152,1152,1152,1352,0,6,Adaptation,53,0,-26,CCW,11.79324516,9.778938734,15.98670427,3,63
1153,1153,1153,1353,0,6,Adaptation,54,0,-31,CCW,17.82326617,15.6627623,25.76216713,3,64
1154,1154,1154,1354,0,6,Adaptation,55,0,-27,CCW,13.98056056,11.84564895,19.40605422,2,65
1155,1155,1155,1355,0,6,Adaptation,56,0,-34,CCW,15.64922352,13.69406773,26.07404127,2,66
1156,1156,1156,1356,0,6,Adaptation,57,0,-28,CCW,12.9997127,10.98287157,21.36788592,1,67
1157,1157,1157,1357,0,6,Adaptation,58,0,-31,CCW,15.21364874,13.32569841,23.21314358,3,68
1158,1158,1158,1358,0,6,Adaptation,59,0,-28,CCW,7.697016559,5.656943468,19.41724365,4,69
1159,1159,1159,1359,0,6,Adaptation,60,0,-33,CCW,17.91676431,15.84285805,29.89272064,4,70
1160,1160,1160,1360,0,6,Adaptation,61,0,-23,CCW,16.57998626,14.48998179,18.93509473,3,71
1161,1161,1161,1361,0,6,Adaptation,62,0,-37,CCW,12.64488032,10.79800215,25.05733711,1,72
1162,1162,1162,1362,0,6,Adaptation,63,0,-29,CCW,17.3390947,15.28863262,21.31951988,4,73
1163,1163,1163,1363,0,6,Adaptation,64,0,-29,CCW,17.57858157,15.66500303,27.05258974,1,74
1164,1164,1164,1364,0,6,Adaptation,65,0,-24,CCW,11.41882465,9.456480145,14.01948768,2,75
1165,1165,1165,1365,0,6,Adaptation,66,0,-30,CCW,16.79079017,14.71198913,24.50408007,3,76
1166,1166,1166,1366,0,6,Adaptation,67,0,-30,CCW,15.82949408,13.79967352,22.94216302,3,77
1167,1167,1167,1367,0,6,Adaptation,68,0,-25,CCW,13.62105902,11.6374332,17.00644764,1,78
1168,1168,1168,1368,0,6,Adaptation,69,0,-32,CCW,14.90623693,12.84556368,24.6700509,3,79
1169,1169,1169,1369,0,6,Adaptation,70,0,-38,CCW,20.32933859,18.16588872,34.33569962,2,80
1170,1170,1170,1370,0,6,Adaptation,71,0,-35,CCW,14.78690779,12.84925716,32.33461369,1,81
1171,1171,1171,1371,0,6,Adaptation,72,0,-30,CCW,13.39977139,11.53478141,23.66798365,3,82
1172,1172,1172,1372,0,6,Adaptation,73,0,-32,CCW,17.0796643,15.1958884,24.59942412,4,83
1173,1173,1173,1373,0,6,Adaptation,74,0,-31,CCW,18.34366535,16.43809327,27.5729181,1,84
1174,1174,1174,1374,0,6,Adaptation,75,0,-32,CCW,15.38835735,13.45547844,24.08037406,4,85
1175,1175,1175,1375,0,6,Adaptation,76,0,-22,CCW,14.97595209,12.91828397,16.22764209,1,86
1176,1176,1176,1376,0,6,Adaptation,77,0,-26,CCW,18.6397008,16.84827781,17.75997718,2,87
1177,1177,1177,1377,0,6,Adaptation,78,0,-29,CCW,20.36662281,18.34302642,21.87458093,2,88
1178,1178,1178,1378,0,6,Adaptation,79,0,-33,CCW,15.16431559,13.24215773,26.89948721,1,89
1179,1179,1179,1379,0,6,Adaptation,80,0,-31,CCW,17.84079736,15.73084117,27.5166458,4,90
1180,1180,1180,1380,0,6,Adaptation,81,0,-30,CCW,10.70462785,8.79018428,17.43357488,2,91
1181,1181,1181,1381,0,6,Adaptation,82,0,-21,CCW,14.03471697,12.03396121,16.44118978,4,92
1182,1182,1182,1382,0,6,Adaptation,83,0,-24,CCW,14.22379575,12.31755433,18.91140559,2,93
1183,1183,1183,1383,0,6,Adaptation,84,0,-35,CCW,12.27289356,10.34104953,27.75202042,3,94
1184,1184,1184,1384,0,6,Adaptation,85,0,-31,CCW,16.25175375,14.27776769,26.64684103,2,95
1185,1185,1185,1385,0,6,Adaptation,86,0,-30,CCW,13.88907004,11.91194958,23.22999575,1,96
1186,1186,1186,1386,0,6,Adaptation,87,0,-29,CCW,13.42417569,11.47665699,20.98678455,2,97
1187,1187,1187,1387,0,6,Adaptation,88,0,-42,CCW,19.36176453,17.24893268,32.84733481,3,98
1188,1188,1188,1388,0,6,Adaptation,89,0,-27,CCW,16.61119466,14.55618074,23.24227156,4,99
1189,1189,1189,1389,0,6,Adaptation,90,0,-29,CCW,19.55761591,17.37210117,29.24113018,1,100
1190,1190,1190,1390,0,6,Adaptation,91,0,-32,CCW,17.30718506,15.33491494,26.39187414,3,101
1191,1191,1191,1391,0,6,Adaptation,92,0,-35,CCW,21.62878122,19.52211814,31.23110102,1,102
1192,1192,1192,1392,0,6,Adaptation,93,0,-29,CCW,18.27820836,16.48813225,24.46294536,3,103
1193,1193,1193,1393,0,6,Adaptation,94,0,-34,CCW,18.42193771,16.35808933,25.78892244,3,104
1194,1194,1194,1394,0,6,Adaptation,95,0,-34,CCW,19.25879058,17.22164403,29.24578978,1,105
1195,1195,1195,1395,0,6,Adaptation,96,0,-31,CCW,14.33141813,12.36883606,24.86335895,1,106
1196,1196,1196,1396,0,6,Adaptation,97,0,-25,CCW,13.89464698,11.82511215,22.20503455,2,107
1197,1197,1197,1397,0,6,Adaptation,98,0,-33,CCW,19.79256988,17.70480701,29.29596288,1,108
1198,1198,1198,1398,0,6,Adaptation,99,0,-30,CCW,19.36749406,17.2641335,23.45771167,4,109
1199,1199,1199,1399,0,6,Adaptation,100,0,-36,CCW,14.68837374,12.64639461,25.34854045,3,110
1200,1200,1200,1400,0,6,Adaptation,101,0,-27,CCW,16.68937363,14.62926671,25.00969739,3,111
1201,1201,1201,1401,0,6,Adaptation,102,0,-30,CCW,16.99197975,15.05938158,28.88112628,2,112
1202,1202,1202,1402,0,6,Adaptation,103,0,-28,CCW,18.67861464,16.78813249,27.65543599,3,113
1203,1203,1203,1403,0,6,Adaptation,104,0,-23,CCW,18.07022884,16.09699051,23.46316525,2,114
1204,1204,1204,1404,0,6,Adaptation,105,0,-26,CCW,13.14141649,11.12276145,21.21686972,1,115
1205,1205,1205,1405,0,6,Adaptation,106,0,-22,CCW,19.84277986,17.74768539,21.15329378,2,116
1206,1206,1206,1406,0,6,Adaptation,107,0,-37,CCW,17.53344317,15.61249504,26.50169856,3,117
1207,1207,1207,1407,0,6,Adaptation,108,0,-31,CCW,17.86155842,15.91050622,23.35455039,3,118
1208,1208,1208,1408,0,6,Adaptation,109,0,-32,CCW,18.20165766,15.90421027,29.40390284,1,119
1209,1209,1209,1409,0,6,Adaptation,110,0,-31,CCW,17.9684047,16.03066324,26.04350542,3,120
1210,1210,1210,1410,0,6,Adaptation,111,0,-34,CCW,16.7014614,14.5094311,24.69310452,1,121
1211,1211,1211,1411,0,6,Adaptation,112,0,-36,CCW,14.75140859,12.6552937,26.20349995,4,122
1212,1212,1212,1412,0,6,Adaptation,113,0,-28,CCW,16.73176473,14.78754505,24.17660604,3,123
1213,1213,1213,1413,0,6,Adaptation,114,0,-26,CCW,16.43890081,14.44955633,21.90013397,1,124
1214,1214,1214,1414,0,6,Adaptation,115,0,-34,CCW,19.91356735,17.93508347,28.63267665,2,125
1215,1215,1215,1415,0,6,Adaptation,116,0,-39,CCW,24.28724414,22.23989517,33.2038805,2,126
1216,1216,1216,1416,0,6,Adaptation,117,0,-29,CCW,15.7950685,13.6585044,24.43294169,3,127
1217,1217,1217,1417,0,6,Adaptation,118,0,-27,CCW,20.07957251,18.24335288,23.85695858,4,128
1218,1218,1218,1418,0,6,Adaptation,119,0,-31,CCW,18.98893213,16.78655924,25.36248114,4,129
1219,1219,1219,1419,0,6,Adaptation,120,0,-26,CCW,18.26987381,16.19209488,21.77365927,4,130
1220,1220,1220,1420,0,6,Adaptation,121,0,-27,CCW,19.95059557,18.00548576,23.82624473,3,131
1221,1221,1221,1421,0,6,Adaptation,122,0,-33,CCW,19.22814749,17.24074863,34.68335581,2,132
1222,1222,1222,1422,0,6,Adaptation,123,0,-29,CCW,18.28946451,16.25950647,26.71437572,4,133
1223,1223,1223,1423,0,6,Adaptation,124,0,-32,CCW,14.46712488,12.43750776,27.55298485,3,134
1224,1224,1224,1424,0,6,Adaptation,125,0,-28,CCW,15.91196791,13.79188962,20.91321881,4,135
1225,1225,1225,1425,0,6,Adaptation,126,0,-32,CCW,21.90834517,19.79932789,31.70102044,3,136
1226,1226,1226,1426,0,6,Adaptation,127,0,-31,CCW,20.34656998,18.3824403,27.34832888,1,137
1227,1227,1227,1427,0,6,Adaptation,128,0,-32,CCW,19.46619513,17.47918789,26.10604105,4,138
1228,1228,1228,1428,0,6,Adaptation,129,0,-35,CCW,21.85350706,19.78013331,32.85594206,1,139
1229,1229,1229,1429,0,6,Adaptation,130,0,-34,CCW,19.48520689,17.47317373,28.93800548,3,140
1230,1230,1230,1430,0,6,Adaptation,131,0,-24,CCW,18.50584937,16.39221624,22.84363504,3,141
1231,1231,1231,1431,0,6,Adaptation,132,0,-37,CCW,17.50607528,15.57475259,26.19053206,3,142
1232,1232,1232,1432,0,6,Adaptation,133,0,-25,CCW,16.97082188,14.92365359,20.8086558,3,143
1233,1233,1233,1433,0,6,Adaptation,134,0,-23,CCW,18.1916184,16.16278415,19.66110073,4,144
1234,1234,1234,1434,0,6,Adaptation,135,0,-34,CCW,14.29877305,12.15958757,27.48341801,4,145
1235,1235,1235,1435,0,6,Adaptation,136,0,-27,CCW,17.6996414,15.8341916,25.5715188,1,146
1236,1236,1236,1436,0,6,Adaptation,137,0,-22,CCW,22.29863759,20.29856285,23.05921985,1,147
1237,1237,1237,1437,0,6,Adaptation,138,0,-30,CCW,18.09298937,16.08763989,26.39748571,1,148
1238,1238,1238,1438,0,6,Adaptation,139,0,-37,CCW,19.0853191,17.31950962,29.93531974,4,149
1239,1239,1239,1439,0,6,Adaptation,140,0,-34,CCW,19.39077754,17.26596803,27.74002189,1,150
1240,1240,1240,1440,0,6,Adaptation,141,0,-33,CCW,24.72220221,22.44127902,32.50508161,4,151
1241,1241,1241,1441,0,6,Adaptation,142,0,-26,CCW,15.82987991,13.8530984,20.46322425,2,152
