GROUP,SUBJECT,PHASE,TRIAL,TARGET,ROT,DIR,HA_INITIAL,HA_END,CA_END
0,14,Washout,28,0,0,CCW,-4.776482184,-5.59509065,-5.59509065
0,14,Washout,29,0,0,CCW,-3.441573725,0.260250957,0.260250957
0,14,Washout,30,0,0,CCW,-4.423191609,-5.4925321,-5.4925321
0,14,Washout,31,0,0,CCW,-4.628522368,-3.663430786,-3.663430786
0,14,Washout,32,0,0,CCW,-2.893485649,-3.953898429,-3.953898429
0,14,Washout,33,0,0,CCW,-3.300525381,-0.879761059,-0.879761059
0,14,Washout,34,0,0,CCW,-4.417110138,-2.084597948,-2.084597948
0,14,Washout,35,0,0,CCW,-2.463334402,-8.49835573,-8.49835573
0,14,Washout,36,0,0,CCW,-1.337214128,0.000240821,0.000240821
0,14,Washout,37,0,0,CCW,-2.998077815,-5.871717923,-5.871717923
0,14,Washout,38,0,0,CCW,-2.64198788,-2.273173354,-2.273173354
0,14,Washout,39,0,0,CCW,-3.167765601,-1.709284867,-1.709284867
0,14,Washout,40,0,0,CCW,-2.048650938,-1.231766969,-1.231766969
0,14,Washout,41,0,0,CCW,-3.001907735,0.996197738,0.996197738
0,14,Washout,42,0,0,CCW,-2.25284121,-5.903557266,-5.903557266
0,14,Washout,43,0,0,CCW,-1.723402207,-0.675092778,-0.675092778
0,14,Washout,44,0,0,CCW,-0.682319363,-0.383741029,-0.383741029
0,14,Washout,45,0,0,CCW,-1.042407729,1.993533708,1.993533708
0,14,Washout,46,0,0,CCW,-1.070244712,-2.880372796,-2.880372796
0,14,Washout,47,0,0,CCW,-1.805960738,-3.521419597,-3.521419597
0,14,Washout,48,0,0,CCW,-1.288562141,-2.959869265,-2.959869265
0,14,Washout,49,0,0,CCW,-1.774284461,-2.229866703,-2.229866703
0,14,Washout,50,0,0,CCW,-0.77005049,0.964534148,0.964534148
0,14,Washout,51,0,0,CCW,-3.169877078,-1.576003824,-1.576003824
0,14,Washout,52,0,0,CCW,-2.37639072,-2.359255677,-2.359255677
0,14,Washout,53,0,0,CCW,-1.448853818,-1.308188226,-1.308188226
0,14,Washout,54,0,0,CCW,-0.942127151,-2.755226754,-2.755226754
0,14,Washout,55,0,0,CCW,-1.301998276,-1.236373444,-1.236373444
0,14,Washout,56,0,0,CCW,0.025500107,1.000298644,1.000298644
0,14,Washout,57,0,0,CCW,-0.921625035,-2.599902621,-2.599902621
0,14,Washout,58,0,0,CCW,-0.92028851,-3.043995216,-3.043995216
0,14,Washout,59,0,0,CCW,-1.074846014,0.635119773,0.635119773
0,14,Washout,60,0,0,CCW,-1.71874676,-1.60108771,-1.60108771
0,14,Washout,61,0,0,CCW,0.058894947,-0.084294837,-0.084294837
0,14,Washout,62,0,0,CCW,-0.857913847,2.416173423,2.416173423
0,14,Washout,63,0,0,CCW,-1.378014934,-0.100051499,-0.100051499
0,14,Washout,64,0,0,CCW,-0.620479895,-4.104570024,-4.104570024
0,14,Washout,65,0,0,CCW,-0.901144013,-5.03789293,-5.03789293
0,14,Washout,66,0,0,CCW,-0.263984352,-2.944509208,-2.944509208
0,14,Washout,67,0,0,CCW,-0.486829091,-0.103001586,-0.103001586
0,14,Washout,68,0,0,CCW,-0.672498617,-2.415967705,-2.415967705
0,14,Washout,69,0,0,CCW,-1.033990752,-2.758584007,-2.758584007
0,14,Washout,70,0,0,CCW,-0.817363845,-0.511916925,-0.511916925
0,14,Washout,71,0,0,CCW,-0.058656823,-0.152303932,-0.152303932
0,14,Washout,72,0,0,CCW,-0.393685193,3.641623305,3.641623305
0,14,Washout,73,0,0,CCW,-1.737549664,-0.09357334,-0.09357334
0,14,Washout,74,0,0,CCW,0.008883237,-1.077702706,-1.077702706
0,14,Washout,75,0,0,CCW,0.351687377,-0.661371086,-0.661371086
0,14,Washout,76,0,0,CCW,-0.665402155,-5.443056146,-5.443056146
0,14,Washout,77,0,0,CCW,0.206346635,-0.873253246,-0.873253246
0,14,Washout,78,0,0,CCW,-1.151536177,-1.987661608,-1.987661608
0,14,Washout,79,0,0,CCW,-0.801514719,-0.484054907,-0.484054907
0,14,Washout,80,0,0,CCW,-0.547185474,1.514057247,1.514057247
0,14,Washout,81,0,0,CCW,0.518916236,0.336629301,0.336629301
0,14,Washout,82,0,0,CCW,-1.166426848,-4.671106767,-4.671106767
0,14,Washout,83,0,0,CCW,-0.490670327,-3.250404108,-3.250404108
0,14,Washout,84,0,0,CCW,-1.181756633,-6.595545898,-6.595545898
0,14,Washout,85,0,0,CCW,-0.102281521,-1.417446527,-1.417446527
0,14,Washout,86,0,0,CCW,-1.316083599,-3.637096208,-3.637096208
0,14,Washout,87,0,0,CCW,-0.41402271,-1.48734314,-1.48734314
0,14,Washout,88,0,0,CCW,-1.462190074,-2.369855733,-2.369855733
0,14,Washout,89,0,0,CCW,-0.186516607,-1.846436018,-1.846436018
0,14,Washout,90,0,0,CCW,-0.592188441,1.971839207,1.971839207
0,14,Washout,91,0,0,CCW,0.630700259,3.244982734,3.244982734
0,14,Washout,92,0,0,CCW,-0.187941845,3.881973536,3.881973536
0,14,Washout,93,0,0,CCW,-1.752174344,4.523030546,4.523030546
0,14,Washout,94,0,0,CCW,-0.708415052,-2.442989275,-2.442989275
0,14,Washout,95,0,0,CCW,0.020913987,-0.843069767,-0.843069767
0,14,Washout,96,0,0,CCW,0.667968069,4.867348804,4.867348804
0,14,Washout,97,0,0,CCW,1.022113265,0.697365989,0.697365989
0,14,Washout,98,0,0,CCW,0.344635759,-4.531579416,-4.531579416
0,14,Washout,99,0,0,CCW,1.578173618,-0.16326044,-0.16326044
0,14,Washout,100,0,0,CCW,0.596080119,-1.941831662,-1.941831662
0,15,Washout,1,0,0,CCW,-17.30694421,-12.97527842,-12.97527842
0,15,Washout,2,0,0,CCW,-15.35454896,-12.53961952,-12.53961952
0,15,Washout,3,0,0,CCW,-14.51005441,-14.06025123,-14.06025123
0,15,Washout,4,0,0,CCW,-14.59621561,-17.29038474,-17.29038474
0,15,Washout,5,0,0,CCW,-12.68836424,-11.37955993,-11.37955993
0,15,Washout,6,0,0,CCW,-13.00603476,-11.50019961,-11.50019961
0,15,Washout,7,0,0,CCW,-12.17856989,-13.77111404,-13.77111404
0,15,Washout,8,0,0,CCW,-11.50387744,-13.26057833,-13.26057833
0,15,Washout,9,0,0,CCW,-11.36848941,-9.284380461,-9.284380461
0,15,Washout,10,0,0,CCW,-10.50888958,-13.4445571,-13.4445571
0,15,Washout,11,0,0,CCW,-10.26851237,-13.63583159,-13.63583159
0,15,Washout,12,0,0,CCW,-10.39923697,-12.31717102,-12.31717102
0,15,Washout,13,0,0,CCW,-9.433099547,-9.763994448,-9.763994448
0,15,Washout,14,0,0,CCW,-7.741854837,-7.567364049,-7.567364049
0,15,Washout,15,0,0,CCW,-7.545835493,-12.70926639,-12.70926639
0,15,Washout,16,0,0,CCW,-7.486341868,-7.841147672,-7.841147672
0,15,Washout,17,0,0,CCW,-8.961466494,-10.21508442,-10.21508442
0,15,Washout,18,0,0,CCW,-6.384176836,-5.824002952,-5.824002952
0,15,Washout,19,0,0,CCW,-7.709558874,-6.266270661,-6.266270661
0,15,Washout,20,0,0,CCW,-6.963487191,-5.923465135,-5.923465135
0,15,Washout,21,0,0,CCW,-5.588080371,-4.022814003,-4.022814003
0,15,Washout,22,0,0,CCW,-4.851831278,-5.688325063,-5.688325063
0,15,Washout,23,0,0,CCW,-5.836948243,-7.800559701,-7.800559701
0,15,Washout,24,0,0,CCW,-5.131514634,-3.886162443,-3.886162443
0,15,Washout,25,0,0,CCW,-4.875520526,-1.725748364,-1.725748364
0,15,Washout,26,0,0,CCW,-4.407925156,-5.878088307,-5.878088307
0,15,Washout,27,0,0,CCW,-4.052756071,-8.044543361,-8.044543361
0,15,Washout,28,0,0,CCW,-5.232782229,-5.334580009,-5.334580009
0,15,Washout,29,0,0,CCW,-3.305015572,1.512340747,1.512340747
0,15,Washout,30,0,0,CCW,-4.064271488,-4.550197849,-4.550197849
0,15,Washout,31,0,0,CCW,-4.111728047,-5.924213065,-5.924213065
0,15,Washout,32,0,0,CCW,-3.661716192,-4.981002111,-4.981002111
0,15,Washout,33,0,0,CCW,-2.818480493,-5.029508969,-5.029508969
0,15,Washout,34,0,0,CCW,-3.835841975,-5.312202069,-5.312202069
0,15,Washout,35,0,0,CCW,-2.275890856,-2.204465242,-2.204465242
0,15,Washout,36,0,0,CCW,-2.424360818,-1.12980756,-1.12980756
0,15,Washout,37,0,0,CCW,-2.978564262,-5.472572726,-5.472572726
0,15,Washout,38,0,0,CCW,-3.466597957,-4.979869984,-4.979869984
0,15,Washout,39,0,0,CCW,-2.079443751,0.733284733,0.733284733
0,15,Washout,40,0,0,CCW,-1.809920584,-0.435048327,-0.435048327
0,15,Washout,41,0,0,CCW,-2.196234317,-2.619116571,-2.619116571
0,15,Washout,42,0,0,CCW,-2.522377645,-3.985162687,-3.985162687
0,15,Washout,43,0,0,CCW,-1.250296522,-2.369012224,-2.369012224
0,15,Washout,44,0,0,CCW,-1.209332363,-1.277705115,-1.277705115
0,15,Washout,45,0,0,CCW,-0.581616074,-0.455585419,-0.455585419
0,15,Washout,46,0,0,CCW,-1.528536564,-4.522574438,-4.522574438
0,15,Washout,47,0,0,CCW,-0.800995005,1.636848206,1.636848206
0,15,Washout,48,0,0,CCW,-1.141729272,-2.91688715,-2.91688715
0,15,Washout,49,0,0,CCW,-1.006716928,1.868599597,1.868599597
0,15,Washout,50,0,0,CCW,-1.791303071,-0.199264385,-0.199264385
0,15,Washout,51,0,0,CCW,-2.384559191,-1.31754815,-1.31754815
0,15,Washout,52,0,0,CCW,-1.456538629,-2.079131213,-2.079131213
0,15,Washout,53,0,0,CCW,-1.650614267,-2.528149086,-2.528149086
0,15,Washout,54,0,0,CCW,-0.985078974,-5.373363366,-5.373363366
0,15,Washout,55,0,0,CCW,-0.549894246,-3.726079627,-3.726079627
0,15,Washout,56,0,0,CCW,-0.277719658,0.852982332,0.852982332
0,15,Washout,57,0,0,CCW,-1.12960715,1.67691802,1.67691802
0,15,Washout,58,0,0,CCW,-0.629092985,-1.049741248,-1.049741248
0,15,Washout,59,0,0,CCW,-0.548008911,-2.140244029,-2.140244029
0,15,Washout,60,0,0,CCW,-1.161535146,0.235406785,0.235406785
0,15,Washout,61,0,0,CCW,0.304033588,1.194597211,1.194597211
0,15,Washout,62,0,0,CCW,-1.314208602,-3.795326151,-3.795326151
0,15,Washout,63,0,0,CCW,-1.559877164,1.155181598,1.155181598
0,15,Washout,64,0,0,CCW,-0.634523188,-0.400515615,-0.400515615
0,15,Washout,65,0,0,CCW,0.178197253,-0.577487254,-0.577487254
0,15,Washout,66,0,0,CCW,-0.025795006,-0.488987954,-0.488987954
0,15,Washout,67,0,0,CCW,-0.332036096,-1.21426017,-1.21426017
0,15,Washout,68,0,0,CCW,-1.247208485,-1.023625989,-1.023625989
0,15,Washout,69,0,0,CCW,-0.512549995,1.293832764,1.293832764
0,15,Washout,70,0,0,CCW,0.207917424,0.197495363,0.197495363
0,15,Washout,71,0,0,CCW,-0.128434885,2.184328409,2.184328409
0,15,Washout,72,0,0,CCW,-0.702495827,-0.177441446,-0.177441446
0,15,Washout,73,0,0,CCW,-0.945652376,-3.504864996,-3.504864996
0,15,Washout,74,0,0,CCW,-0.274910354,0.931026373,0.931026373
0,15,Washout,75,0,0,CCW,0.993888051,-1.583647274,-1.583647274
0,15,Washout,76,0,0,CCW,-0.592995317,-3.006218908,-3.006218908
0,15,Washout,77,0,0,CCW,-0.437113943,-1.17287975,-1.17287975
0,15,Washout,78,0,0,CCW,-0.221947821,2.095616551,2.095616551
0,15,Washout,79,0,0,CCW,-0.854057749,-3.255228781,-3.255228781
0,15,Washout,80,0,0,CCW,-0.345356039,1.028503164,1.028503164
0,15,Washout,81,0,0,CCW,0.352205098,-1.189183584,-1.189183584
0,15,Washout,82,0,0,CCW,-0.433271048,-1.056619722,-1.056619722
0,15,Washout,83,0,0,CCW,-0.151559591,-2.018016151,-2.018016151
0,15,Washout,84,0,0,CCW,-0.221113157,-1.135473131,-1.135473131
0,15,Washout,85,0,0,CCW,0.314889211,2.139869942,2.139869942
0,15,Washout,86,0,0,CCW,-0.758127187,-1.090797786,-1.090797786
0,15,Washout,87,0,0,CCW,-0.583894022,-0.482086834,-0.482086834
0,15,Washout,88,0,0,CCW,-1.876649246,-2.954028088,-2.954028088
0,15,Washout,89,0,0,CCW,0.545003422,-2.465023474,-2.465023474
0,15,Washout,90,0,0,CCW,0.70598904,-0.655611361,-0.655611361
0,15,Washout,91,0,0,CCW,-0.801735624,0.929110609,0.929110609
0,15,Washout,92,0,0,CCW,0.289730721,-0.076662655,-0.076662655
0,15,Washout,93,0,0,CCW,-0.755982599,-1.676128938,-1.676128938
0,15,Washout,94,0,0,CCW,-0.743569953,-0.628175975,-0.628175975
0,15,Washout,95,0,0,CCW,0.271037051,1.752975099,1.752975099
0,15,Washout,96,0,0,CCW,-0.502597978,-0.599458443,-0.599458443
0,15,Washout,97,0,0,CCW,0.811397174,3.152030593,3.152030593
0,15,Washout,98,0,0,CCW,0.586227948,-2.115110685,-2.115110685
0,15,Washout,99,0,0,CCW,0.957745667,-3.300353908,-3.300353908
0,15,Washout,100,0,0,CCW,0.704389729,0.515440983,0.515440983
0,16,Washout,1,0,0,CCW,-16.98178773,-17.63563655,-17.63563655
0,16,Washout,2,0,0,CCW,-16.35903659,-16.12033704,-16.12033704
0,16,Washout,3,0,0,CCW,-14.73187585,-14.91903193,-14.91903193
0,16,Washout,4,0,0,CCW,-13.94879405,-10.88122248,-10.88122248
0,16,Washout,5,0,0,CCW,-13.21221887,-16.01255664,-16.01255664
0,16,Washout,6,0,0,CCW,-13.16691394,-12.42964205,-12.42964205
0,16,Washout,7,0,0,CCW,-11.54699854,-10.0895819,-10.0895819
0,16,Washout,8,0,0,CCW,-12.50482074,-13.43211084,-13.43211084
0,16,Washout,9,0,0,CCW,-11.29517357,-11.25637856,-11.25637856
0,16,Washout,10,0,0,CCW,-10.71092942,-7.98629129,-7.98629129
0,16,Washout,11,0,0,CCW,-8.478943191,-12.26966235,-12.26966235
0,16,Washout,12,0,0,CCW,-10.66493098,-8.765941415,-8.765941415
0,16,Washout,13,0,0,CCW,-8.952923766,-10.11259043,-10.11259043
0,16,Washout,14,0,0,CCW,-8.52392879,-8.014027934,-8.014027934
0,16,Washout,15,0,0,CCW,-7.478176809,-6.656601505,-6.656601505
0,16,Washout,16,0,0,CCW,-6.950713648,-3.381345947,-3.381345947
0,16,Washout,17,0,0,CCW,-7.684025468,-10.85899856,-10.85899856
0,16,Washout,18,0,0,CCW,-6.321430229,-6.553808061,-6.553808061
0,16,Washout,19,0,0,CCW,-7.582308449,-7.234680357,-7.234680357
0,16,Washout,20,0,0,CCW,-6.181359801,-7.013068077,-7.013068077
0,16,Washout,21,0,0,CCW,-6.201742795,-6.934131525,-6.934131525
0,16,Washout,22,0,0,CCW,-5.667677104,-8.624145819,-8.624145819
0,16,Washout,23,0,0,CCW,-5.575308846,-5.468665668,-5.468665668
0,16,Washout,24,0,0,CCW,-4.937876152,-4.067603232,-4.067603232
0,16,Washout,25,0,0,CCW,-5.392042756,-5.336627835,-5.336627835
0,16,Washout,26,0,0,CCW,-4.971244067,0.951555038,0.951555038
0,16,Washout,27,0,0,CCW,-5.33188813,-8.069024053,-8.069024053
0,16,Washout,28,0,0,CCW,-5.548771061,-4.073056711,-4.073056711
0,16,Washout,29,0,0,CCW,-3.389368847,-0.855360219,-0.855360219
0,16,Washout,30,0,0,CCW,-4.78219813,-6.630938905,-6.630938905
0,16,Washout,31,0,0,CCW,-4.360868581,-7.108577495,-7.108577495
0,16,Washout,32,0,0,CCW,-2.802588611,-3.177226525,-3.177226525
0,16,Washout,33,0,0,CCW,-3.702073318,-4.707937845,-4.707937845
0,16,Washout,34,0,0,CCW,-4.516414533,-4.856689244,-4.856689244
0,16,Washout,35,0,0,CCW,-3.861335843,-5.874006769,-5.874006769
0,16,Washout,36,0,0,CCW,-1.965101437,-1.723862053,-1.723862053
0,16,Washout,37,0,0,CCW,-3.233435996,-5.853073124,-5.853073124
0,16,Washout,38,0,0,CCW,-3.260791766,-2.963898518,-2.963898518
0,16,Washout,39,0,0,CCW,-3.033715304,-5.629024403,-5.629024403
0,16,Washout,40,0,0,CCW,-2.076018705,-2.59283355,-2.59283355
0,16,Washout,41,0,0,CCW,-2.143111858,-4.265560589,-4.265560589
0,16,Washout,42,0,0,CCW,-2.817900946,0.61638529,0.61638529
0,16,Washout,43,0,0,CCW,-1.329988554,-2.282301106,-2.282301106
0,16,Washout,44,0,0,CCW,-1.303664009,0.110339101,0.110339101
0,16,Washout,45,0,0,CCW,-0.910249631,-3.697865673,-3.697865673
0,16,Washout,46,0,0,CCW,-1.49008643,-0.04597063,-0.04597063
0,16,Washout,47,0,0,CCW,-2.792811416,2.21149776,2.21149776
0,16,Washout,48,0,0,CCW,-1.590944071,-5.902982943,-5.902982943
0,16,Washout,49,0,0,CCW,-0.633520025,-2.208544351,-2.208544351
0,16,Washout,50,0,0,CCW,-1.045301808,-1.288265621,-1.288265621
0,16,Washout,51,0,0,CCW,-1.269558996,-3.705698272,-3.705698272
0,16,Washout,52,0,0,CCW,-2.090766696,3.338351659,3.338351659
0,16,Washout,53,0,0,CCW,-1.762628394,-1.549531507,-1.549531507
0,16,Washout,54,0,0,CCW,-0.905619627,2.920646115,2.920646115
0,16,Washout,55,0,0,CCW,-0.754485338,-3.272198511,-3.272198511
0,16,Washout,56,0,0,CCW,-0.201567901,-1.552456581,-1.552456581
0,16,Washout,57,0,0,CCW,-2.165506217,-2.15568635,-2.15568635
0,16,Washout,58,0,0,CCW,-0.670356636,-6.199526347,-6.199526347
0,16,Washout,59,0,0,CCW,-1.415737572,-2.640225922,-2.640225922
0,16,Washout,60,0,0,CCW,-1.826907222,-1.750850481,-1.750850481
0,16,Washout,61,0,0,CCW,-0.660962715,-0.600745053,-0.600745053
0,16,Washout,62,0,0,CCW,-0.876447068,-4.169440827,-4.169440827
0,16,Washout,63,0,0,CCW,0.046059699,-0.504328943,-0.504328943
0,16,Washout,64,0,0,CCW,-0.066625761,0.773981443,0.773981443
0,16,Washout,65,0,0,CCW,-0.359702578,0.078929965,0.078929965
0,16,Washout,66,0,0,CCW,-0.399410153,-0.597251182,-0.597251182
0,16,Washout,67,0,0,CCW,0.212165324,0.273556938,0.273556938
0,16,Washout,68,0,0,CCW,-1.822845137,0.746995554,0.746995554
0,16,Washout,69,0,0,CCW,-1.166429336,-1.471868654,-1.471868654
0,16,Washout,70,0,0,CCW,-0.424184794,-0.087950922,-0.087950922
0,16,Washout,71,0,0,CCW,0.196160178,2.090866082,2.090866082
0,16,Washout,72,0,0,CCW,-0.295490361,-3.454884318,-3.454884318
0,16,Washout,73,0,0,CCW,-0.92354523,1.687898897,1.687898897
0,16,Washout,74,0,0,CCW,-0.43936042,0.453131222,0.453131222
0,16,Washout,75,0,0,CCW,-0.327006289,3.860347654,3.860347654
0,16,Washout,76,0,0,CCW,-1.762676316,0.745448715,0.745448715
0,16,Washout,77,0,0,CCW,-0.400293782,0.488575578,0.488575578
0,16,Washout,78,0,0,CCW,-0.836745492,-1.655663131,-1.655663131
0,16,Washout,79,0,0,CCW,0.614403338,3.668161943,3.668161943
0,16,Washout,80,0,0,CCW,-0.209910894,-1.677771827,-1.677771827
0,16,Washout,81,0,0,CCW,0.094100195,-1.633221088,-1.633221088
0,16,Washout,82,0,0,CCW,-0.324911778,-0.934874194,-0.934874194
0,16,Washout,83,0,0,CCW,-0.271083078,-0.167709976,-0.167709976
0,16,Washout,84,0,0,CCW,-1.320837789,-2.670288522,-2.670288522
0,16,Washout,85,0,0,CCW,-0.203060596,0.081665608,0.081665608
0,16,Washout,86,0,0,CCW,-0.649669799,-1.054121183,-1.054121183
0,16,Washout,87,0,0,CCW,-0.417185601,3.678535988,3.678535988
0,16,Washout,88,0,0,CCW,-1.347563612,-1.02930922,-1.02930922
0,16,Washout,89,0,0,CCW,0.601663285,-0.936421162,-0.936421162
0,16,Washout,90,0,0,CCW,0.050190711,2.324897338,2.324897338
0,16,Washout,91,0,0,CCW,-0.43854604,-0.996375325,-0.996375325
0,16,Washout,92,0,0,CCW,0.306638386,1.638653951,1.638653951
0,16,Washout,93,0,0,CCW,-1.404224021,-0.109078676,-0.109078676
0,16,Washout,94,0,0,CCW,-0.596597829,-3.072451839,-3.072451839
0,16,Washout,95,0,0,CCW,-0.661601324,-1.231260209,-1.231260209
0,16,Washout,96,0,0,CCW,-0.204084928,-0.1980809,-0.1980809
0,16,Washout,97,0,0,CCW,1.276665817,0.829330144,0.829330144
0,16,Washout,98,0,0,CCW,-0.304641747,4.014410855,4.014410855
0,16,Washout,99,0,0,CCW,0.434984308,0.504527738,0.504527738
0,16,Washout,100,0,0,CCW,0.748091265,2.062837371,2.062837371
0,17,Washout,1,0,0,CCW,-16.62337278,-18.58256587,-18.58256587
0,17,Washout,2,0,0,CCW,-16.15705146,-18.15018118,-18.15018118
0,17,Washout,3,0,0,CCW,-14.25908539,-16.34440049,-16.34440049
0,17,Washout,4,0,0,CCW,-14.00449961,-14.15981852,-14.15981852
0,17,Washout,5,0,0,CCW,-13.66617457,-12.99130426,-12.99130426
0,17,Washout,6,0,0,CCW,-13.29292227,-15.5507164,-15.5507164
0,17,Washout,7,0,0,CCW,-11.70003361,-13.51067459,-13.51067459
0,17,Washout,8,0,0,CCW,-11.99889751,-6.901470924,-6.901470924
0,17,Washout,9,0,0,CCW,-10.98584318,-9.981383802,-9.981383802
0,17,Washout,10,0,0,CCW,-11.22283196,-8.611348369,-8.611348369
0,17,Washout,11,0,0,CCW,-9.066068977,-13.042999,-13.042999
0,17,Washout,12,0,0,CCW,-11.31363638,-9.755988779,-9.755988779
0,17,Washout,13,0,0,CCW,-9.264372321,-12.55106153,-12.55106153
0,17,Washout,14,0,0,CCW,-7.594776161,-8.846097697,-8.846097697
0,17,Washout,15,0,0,CCW,-6.724653031,-7.825381642,-7.825381642
0,17,Washout,16,0,0,CCW,-7.178617111,-4.677849484,-4.677849484
0,17,Washout,17,0,0,CCW,-8.210571029,-8.110719608,-8.110719608
0,17,Washout,18,0,0,CCW,-6.921791694,-5.19379292,-5.19379292
0,17,Washout,19,0,0,CCW,-7.940252596,-8.672860654,-8.672860654
0,17,Washout,20,0,0,CCW,-6.267745549,-9.677616574,-9.677616574
0,17,Washout,21,0,0,CCW,-5.329818994,-3.120898165,-3.120898165
0,17,Washout,22,0,0,CCW,-5.638257851,-4.567047218,-4.567047218
0,17,Washout,23,0,0,CCW,-5.778720677,-3.366673289,-3.366673289
0,17,Washout,24,0,0,CCW,-5.217989067,-4.553261071,-4.553261071
0,17,Washout,25,0,0,CCW,-4.712334594,-8.23274012,-8.23274012
0,17,Washout,26,0,0,CCW,-4.862221384,-3.274918917,-3.274918917
0,17,Washout,27,0,0,CCW,-3.512575104,-4.452053022,-4.452053022
0,17,Washout,28,0,0,CCW,-4.708619275,-3.735013127,-3.735013127
0,17,Washout,29,0,0,CCW,-3.528348987,-3.811959008,-3.811959008
0,17,Washout,30,0,0,CCW,-4.674713691,-6.403469633,-6.403469633
0,17,Washout,31,0,0,CCW,-3.977186927,-1.890497177,-1.890497177
0,17,Washout,32,0,0,CCW,-3.783890613,-4.932539649,-4.932539649
0,17,Washout,33,0,0,CCW,-3.686187588,-3.581670613,-3.581670613
0,17,Washout,34,0,0,CCW,-3.39781822,-5.692208977,-5.692208977
0,17,Washout,35,0,0,CCW,-2.847077934,-4.690354333,-4.690354333
0,17,Washout,36,0,0,CCW,-2.423188464,-8.527529299,-8.527529299
0,17,Washout,37,0,0,CCW,-2.56463752,-1.754485949,-1.754485949
0,17,Washout,38,0,0,CCW,-2.701636748,-3.244911491,-3.244911491
0,17,Washout,39,0,0,CCW,-2.584191211,-1.514824935,-1.514824935
0,17,Washout,40,0,0,CCW,-2.092150792,-4.765245447,-4.765245447
0,17,Washout,41,0,0,CCW,-2.253731493,-3.378696125,-3.378696125
0,17,Washout,42,0,0,CCW,-2.660826042,-4.176946741,-4.176946741
0,17,Washout,43,0,0,CCW,-1.009509034,-3.381860305,-3.381860305
0,17,Washout,44,0,0,CCW,-0.289477063,-2.006728759,-2.006728759
0,17,Washout,45,0,0,CCW,-0.529038129,-1.490858153,-1.490858153
0,17,Washout,46,0,0,CCW,-0.543327531,-1.301001029,-1.301001029
0,17,Washout,47,0,0,CCW,-2.430183052,1.677261279,1.677261279
0,17,Washout,48,0,0,CCW,-1.130808335,0.952874007,0.952874007
0,17,Washout,49,0,0,CCW,-0.461804066,-1.420064776,-1.420064776
0,17,Washout,50,0,0,CCW,-0.62975996,-1.380118484,-1.380118484
0,17,Washout,51,0,0,CCW,-1.721777456,-0.694229951,-0.694229951
0,17,Washout,52,0,0,CCW,-1.498816563,-0.889165315,-0.889165315
0,17,Washout,53,0,0,CCW,-1.859605638,0.977743433,0.977743433
0,17,Washout,54,0,0,CCW,-1.233564944,1.878163818,1.878163818
0,17,Washout,55,0,0,CCW,-1.621973845,-0.317686223,-0.317686223
0,17,Washout,56,0,0,CCW,-1.160322257,0.303819881,0.303819881
0,17,Washout,57,0,0,CCW,-2.068910744,-1.450777348,-1.450777348
0,17,Washout,58,0,0,CCW,-1.153409349,-5.592918182,-5.592918182
0,17,Washout,59,0,0,CCW,-1.449189353,-0.640371614,-0.640371614
0,17,Washout,60,0,0,CCW,-1.61526537,-5.171675089,-5.171675089
0,17,Washout,61,0,0,CCW,0.328009307,-1.794940625,-1.794940625
0,17,Washout,62,0,0,CCW,-1.076688724,3.699281747,3.699281747
0,17,Washout,63,0,0,CCW,-1.180697341,1.680278671,1.680278671
0,17,Washout,64,0,0,CCW,-0.763375963,-3.589044624,-3.589044624
0,17,Washout,65,0,0,CCW,0.430472602,-1.605884585,-1.605884585
0,17,Washout,66,0,0,CCW,-0.090296516,-0.951197452,-0.951197452
0,17,Washout,67,0,0,CCW,0.180208091,-3.001459383,-3.001459383
0,17,Washout,68,0,0,CCW,-1.491284093,-0.470273198,-0.470273198
0,17,Washout,69,0,0,CCW,-0.953338197,-0.100869645,-0.100869645
0,17,Washout,70,0,0,CCW,-0.236711283,-1.874116912,-1.874116912
0,17,Washout,71,0,0,CCW,-0.743712588,-1.228740624,-1.228740624
0,17,Washout,72,0,0,CCW,-0.983823703,0.577587237,0.577587237
0,17,Washout,73,0,0,CCW,-1.396516071,1.077383973,1.077383973
0,17,Washout,74,0,0,CCW,-0.511667364,-0.23363995,-0.23363995
0,17,Washout,75,0,0,CCW,0.297104059,-1.234537632,-1.234537632
0,17,Washout,76,0,0,CCW,-0.879393206,1.53174875,1.53174875
0,17,Washout,77,0,0,CCW,0.000785835,-0.830832491,-0.830832491
0,17,Washout,78,0,0,CCW,-0.499825353,-0.155903137,-0.155903137
0,17,Washout,79,0,0,CCW,-0.590162203,1.112712816,1.112712816
0,17,Washout,80,0,0,CCW,0.224932711,0.964787961,0.964787961
0,17,Washout,81,0,0,CCW,0.671647185,1.301643444,1.301643444
0,17,Washout,82,0,0,CCW,-0.711798252,-0.869396562,-0.869396562
0,17,Washout,83,0,0,CCW,-0.170943869,3.526423649,3.526423649
0,17,Washout,84,0,0,CCW,-1.668896726,-0.388937075,-0.388937075
0,17,Washout,85,0,0,CCW,-0.105364709,-0.52810463,-0.52810463
0,17,Washout,86,0,0,CCW,-0.892676128,-0.32669019,-0.32669019
0,17,Washout,87,0,0,CCW,-0.009547809,-2.476615019,-2.476615019
0,17,Washout,88,0,0,CCW,-0.682930269,-0.837376291,-0.837376291
0,17,Washout,89,0,0,CCW,-0.019322563,0.916178054,0.916178054
